1788785634;41.14856;-8.62535;-0.1505408;0.7181779
1827037245;41.14414;-8.623159;-0.1505025;0.7181007
1827037244;41.14395;-8.622534;-0.1504916;0.7180973
1874214575;41.1475;-8.621489;-0.1504734;0.7181593
2086432786;41.14693;-8.617507;-0.1504039;0.7181494
2086439968;41.14568;-8.615064;-0.1503612;0.7181277
2086439971;41.14573;-8.615046;-0.1503609;0.7181284
2086439974;41.14588;-8.614614;-0.1503534;0.7181311
2086439970;41.14593;-8.614594;-0.150353;0.718132
2086439969;41.14594;-8.614253;-0.1503471;0.7181322
2086432785;41.1472;-8.616463;-0.1503856;0.7181541
2109261121;41.14806;-8.618084;-0.1504139;0.7181692
2211383251;41.14331;-8.615952;-0.1503767;0.7180862
2213218020;41.14342;-8.618211;-0.1504162;0.7180881
2213321452;41.14344;-8.617418;-0.1504023;0.7180886
2213321507;41.14392;-8.617811;-0.1504092;0.7180969
2213334712;41.14339;-8.61822;-0.1504163;0.7180876
2213334713;41.1434;-8.61822;-0.1504163;0.7180878
2213334714;41.14337;-8.618217;-0.1504163;0.7180873
2213334720;41.14334;-8.618204;-0.150416;0.7180867
2213334721;41.14333;-8.618196;-0.1504159;0.7180865
2213334724;41.14329;-8.618168;-0.1504154;0.7180859
2213334725;41.14335;-8.61821;-0.1504161;0.718087
2213321423;41.14352;-8.617392;-0.1504019;0.7180899
2213435124;41.14487;-8.616754;-0.1503907;0.7181135
2213435143;41.14453;-8.616479;-0.1503859;0.7181075
2213435167;41.14484;-8.616763;-0.1503909;0.7181129
2213435177;41.14482;-8.616768;-0.150391;0.7181125
2213435196;41.14479;-8.616768;-0.150391;0.7181121
2213380816;41.1445;-8.616474;-0.1503858;0.718107
2213380797;41.14448;-8.616479;-0.1503859;0.7181067
2213380807;41.14442;-8.616501;-0.1503863;0.7181056
2213380800;41.14444;-8.616489;-0.1503861;0.718106
2213380818;41.14452;-8.616474;-0.1503858;0.7181073
2213380771;41.14441;-8.616511;-0.1503865;0.7181053
2213447626;41.14491;-8.616733;-0.1503904;0.7181142
2213482387;41.14536;-8.615581;-0.1503703;0.7181221
2213482393;41.14503;-8.61545;-0.150368;0.7181162
2213482396;41.14542;-8.615634;-0.1503712;0.718123
2213482407;41.1452;-8.615556;-0.1503698;0.7181193
2213482408;41.14514;-8.615383;-0.1503668;0.7181181
2213482412;41.14544;-8.615584;-0.1503703;0.7181234
2213482415;41.14514;-8.615355;-0.1503663;0.7181181
2213482419;41.1454;-8.615584;-0.1503703;0.7181228
