14326464;4529953563;129557601;
14326464;129557601;2213587968;
14326464;2213587968;2213587966;
14326464;2213587966;1684844050;
14326464;1684844050;129544876;
215605437;2250794625;2250794626;
218019037;2273291010;3387597845;
218019037;3387597845;2273269614;
218019037;2273269614;2273269611;
218019037;2273269611;2273269616;
218019037;2273269616;2273269594;
218019037;2273269594;2273270806;
218019037;2273270806;2273269593;
218019037;2273269593;2273269612;
218019037;2273269612;2273269601;
218019037;2273269601;2273269592;
218019037;2273269592;2273269600;
218019037;2273269600;2273269597;
218019037;2273269597;2273269596;
218019037;2273269596;2273269608;
218019037;2273269608;2273269588;
218019037;2273269588;2273269621;
218019037;2273269621;2273269604;
218019037;2273269604;2273269602;
218019037;2273269602;2273269598;
218019037;2273269598;2273269607;
218019037;2273269607;2273269625;
218019037;2273269625;2273269609;
218019037;2273269609;2273269615;
218019037;2273269615;2273269619;
218019037;2273269619;2273269595;
218019037;2273269595;2273269617;
218019037;2273269617;2273269623;
218019037;2273269623;2273269603;
218019037;2273269603;2273269591;
218019037;2273269591;2273270801;
218019037;2273270801;2273270814;
218019037;2273270814;2273270804;
218019037;2273270804;2273270811;
218019037;2273270811;2273270808;
218019037;2273270808;2273270813;
218019037;2273270813;2273270807;
218019037;2273270807;2273270812;
218019037;2273270812;2273270799;
218019037;2273270799;2273270809;
218019037;2273270809;2273270806;
215605436;2250794621;3387597844;
215605436;3387597844;2250794617;
215605436;2250794617;2250794625;
156211620;25632363;2511003053;
156211620;2511003053;2511003062;
156211620;2511003062;1684865542;
156211618;25632362;3098121110;
156211618;3098121110;3092699114;
156211618;3092699114;3098121113;
156211618;3098121113;128677717;
156211618;128677717;1788785597;
167487364;427067727;1788785679;
167487364;1788785679;2682209544;
167487364;2682209544;3391598673;
218014926;2273228336;3391598626;
216490935;2258300905;2258300911;
216490935;2258300911;2258300915;
216490935;2258300915;3391597647;
216490935;3391597647;2258300919;
216490935;2258300919;2258300913;
216490935;2258300913;2258300912;
216490935;2258300912;2258300914;
216490935;2258300914;2258300918;
216490935;2258300918;2258300923;
216490935;2258300923;2258300906;
216490935;2258300906;2258300917;
216490935;2258300917;2258300922;
216490935;2258300922;2258300921;
216490935;2258300921;2258300920;
216490935;2258300920;2258300910;
216490935;2258300910;2258300916;
216490935;2258300916;3391597653;
216490935;3391597653;2258300909;
216490935;2258300909;2258300907;
216490935;2258300907;2258300908;
216490935;2258300908;1827037244;
217628814;2273284449;3391597686;
217628814;3391597686;475568688;
210073281;2202026143;3391598650;
210073281;3391598650;2511400204;
210073281;2511400204;2511443158;
210073281;2511443158;2202026135;
167487526;1788785628;1788785632;
167487526;1788785632;1788785652;
167487526;1788785652;3391598673;
215605435;2273292142;3391598600;
215605435;3391598600;3391598603;
215605435;3391598603;2273206167;
215605435;2273206167;2250794612;
215605435;2250794612;2250794624;
39670525;2213201783;1112148216;
39670525;1112148216;2255425784;
39670525;2255425784;2255364514;
39670525;2255364514;2255364501;
39670525;2255364501;2489771464;
229817535;2247371499;2383617372;
229817535;2383617372;2383617349;
229817535;2383617349;2383617391;
229817535;2383617391;2383617325;
229817535;2383617325;2383617407;
229784704;3392711339;3392711338;
229784704;3392711338;2383270253;
229784704;2383270253;2383318859;
229784704;2383318859;2383318887;
229784704;2383318887;2383318851;
107430880;1234709031;2086432786;
107430880;2086432786;1234709025;
107430880;1234709025;3392711329;
107430880;3392711329;2247240229;
107430880;2247240229;2247240242;
107430880;2247240242;2247240246;
107430880;2247240246;2247240235;
198515210;2383414313;2383452377;
198515210;2383452377;2383452379;
198515210;2383452379;2383452386;
198515209;2383427198;2086436548;
198515209;2086436548;2383427210;
198515209;2383427210;1684844512;
198515581;2086439968;2086439971;
198515581;2086439971;2086439974;
198515581;2086439974;2086439970;
198515507;2383626819;2086439487;
198515507;2086439487;2086439488;
198515507;2086439488;2383626807;
198515507;2383626807;2383626811;
198515507;2383626811;2383626829;
112631504;475548530;475549051;
112631504;475549051;475550923;
112631504;475550923;475551227;
112631504;475551227;475549495;
112631504;475549495;2211383251;
200967938;137831888;2109261121;
200967938;2109261121;2413446305;
200967938;2413446305;2109261123;
210073259;1386063709;1386063705;
210073259;1386063705;285945202;
210073259;285945202;2383323187;
210073259;2383323187;285944799;
229278901;345296686;3392711336;
229278901;3392711336;3392711335;
229278901;3392711335;2379012473;
211314340;2213321452;2213321423;
211314340;2213321423;475552096;
211314340;475552096;475551223;
211314340;475551223;1676191729;
211314340;1676191729;2213380771;
211314340;2213380771;2213380807;
211314340;2213380807;2213380800;
211314340;2213380800;2213380797;
211314340;2213380797;2213380816;
211314340;2213380816;2213380818;
211314340;2213380818;2213435143;
211314340;2213435143;2213435120;
211314340;2213435120;2213435196;
211314340;2213435196;2213435177;
211314340;2213435177;2213435167;
211314340;2213435167;2213435124;
211314340;2213435124;2213447626;
211337875;2213482407;2213482461;
211337875;2213482461;2213482440;
211337875;2213482440;2213482432;
211337875;2213482432;2213482457;
211337875;2213482457;2213482408;
211337875;2213482408;2213482415;
211337879;2213482442;2213482393;
211337879;2213482393;2213482447;
211337879;2213482447;2213482466;
211337879;2213482466;2213482420;
211337879;2213482420;2213482433;
211337879;2213482433;2213482415;
211436103;2214522449;475548529;
211436103;475548529;3130312337;
211436103;3130312337;129557542;
39670422;129558556;2382520653;
39670422;2382520653;2382520652;
39670422;2382520652;2382520651;
39670422;2382520651;2382520662;
39670422;2382520662;1788784965;
39670422;1788784965;2247390916;
39670422;2247390916;4529953574;
39670422;4529953574;475561164;
39670422;475561164;2213321507;
39670422;2213321507;2213218020;
39670422;2213218020;2213334713;
39670422;2213334713;2213334712;
39670422;2213334712;2213334714;
39670422;2213334714;2213334725;
39670422;2213334725;2213334720;
39670422;2213334720;2213334721;
39670422;2213334721;2213334724;
229784715;2383318850;2383318899;
229784715;2383318899;2383318874;
229784715;2383318874;2383318884;
229784702;2383318867;2383318850;
229784702;2383318850;2383318889;
229784702;2383318889;2383318843;
229784702;2383318843;2247375538;
229784705;2383318859;2383318878;
229784705;2383318878;2383318876;
229784705;2383318876;2383318862;
229784705;2383318862;2383318844;
229784705;2383318844;2383318891;
229784705;2383318891;2383318852;
229784705;2383318852;2383318854;
229784705;2383318854;2383318904;
229784705;2383318904;2383318866;
229784705;2383318866;2383318888;
229784705;2383318888;2383318865;
229784705;2383318865;2383318870;
229784705;2383318870;2383270247;
229784709;2383318855;2383318861;
229784709;2383318861;2383318871;
229784709;2383318871;2383270261;
229784709;2383270261;2383318877;
229784709;2383318877;2383318853;
229784709;2383318853;2383318868;
229784709;2383318868;2383318900;
229784709;2383318900;2383318877;
229784712;2383318863;2383318892;
229784714;2383318861;2383318857;
229784714;2383318857;2383318858;
229784714;2383318858;2383318873;
229784714;2383318873;2383318856;
229784714;2383318856;2383318885;
229784714;2383318885;2383318869;
229784714;2383318869;2383318893;
229784714;2383318893;2383318847;
229784714;2383318847;2383318871;
229784713;2383318892;2383318855;
229784716;2383318867;2383318863;
229802211;2383470264;2383470194;
229802211;2383470194;2383414313;
229816562;1684844512;2383603967;
229816562;2383603967;2383470264;
14326487;2247054934;2681412874;
14326487;2681412874;2247054935;
14326487;2247054935;3130311625;
14326487;3130311625;4327756510;
215210562;138220017;138220019;
215210562;138220019;2246296620;
215210562;2246296620;2246296624;
215210562;2246296624;2246296603;
215210562;2246296603;2247054940;
215210562;2247054940;2378947607;
215210562;2378947607;2378947603;
215210562;2378947603;2246296607;
215301975;2246296620;2247054927;
215301975;2247054927;2247054936;
215301975;2247054936;2247054939;
215301975;2247054939;2247054916;
215301975;2247054916;2247054908;
215301975;2247054908;2247054917;
215301975;2247054917;2247054948;
215301975;2247054948;2247054920;
215301975;2247054920;2247054921;
215301975;2247054921;2247054918;
215301978;2247054935;2247054926;
215301978;2247054926;3387597822;
215301978;3387597822;2247054933;
215301978;2247054933;2247054949;
215301978;2247054949;2247054947;
215301978;2247054947;2247054911;
215301978;2247054911;2247054928;
215301978;2247054928;2247054929;
215309515;2247157848;2247157718;
34683791;137831896;137831895;
215331281;137831895;2247375557;
215331281;2247375557;2247371573;
215331281;2247371573;2247375538;
215331282;1234709025;3392711328;
215331282;3392711328;2247375543;
215331282;2247375543;2247375554;
215331282;2247375554;2247375536;
215331282;2247375536;2247375564;
28193881;1554886175;343646802;
28193881;343646802;137831888;
39670518;2255075997;2255178502;
39670518;2255178502;4595511223;
39670518;4595511223;4595511222;
39670518;4595511222;2255178474;
39670518;2255178474;4595511221;
39670518;4595511221;2255178490;
39670518;2255178490;2255178513;
39670518;2255178513;2255178518;
39670518;2255178518;4595511220;
39670518;4595511220;2255178527;
39670518;2255178527;2255178540;
39670518;2255178540;475555577;
14326733;137831888;2413940881;
14326733;2413940881;2413446290;
14326733;2413446290;2413446263;
14326733;2413446263;137831884;
14326733;137831884;137831881;
14326733;137831881;2413950281;
14326733;2413950281;1693766989;
14326733;1693766989;1693766970;
14326733;1693766970;137831876;
14326733;137831876;1693766987;
14326733;1693766987;137831873;
14326733;137831873;2414401910;
14326733;2414401910;1684844451;
14326733;1684844451;1386063691;
26119862;2413940881;3392711334;
26119862;3392711334;1554886157;
26119862;1554886157;2273291010;
26119862;2273291010;285939347;
26119862;285939347;2273290986;
26119862;2273290986;2273291018;
26119862;2273291018;285939317;
26119862;285939317;25632371;
124539825;285944799;1386063707;
124539825;1386063707;1386063701;
157156090;1693766989;3392711337;
157156090;3392711337;1693766962;
157156090;1693766962;3391598682;
157156090;3391598682;1693766968;
157156090;1693766968;1693766973;
157156090;1693766973;1693766976;
157156090;1693766976;1693766965;
215301977;2247054918;2246296607;
215301977;2246296607;2247054932;
215301977;2247054932;2247054907;
215301977;2247054907;1684844412;
197464424;1684844453;2681416135;
197464424;2681416135;2077034851;
197464424;2077034851;345296684;
197464424;345296684;2077034852;
197464424;2077034852;2383470259;
197464424;2383470259;2383414313;
96151239;122549700;1827037245;
96151239;1827037245;1827037244;
96151239;1827037244;674753639;
96151239;674753639;2258300905;
96151239;2258300905;111479498;
96151239;111479498;111479500;
96151239;111479500;3391597643;
96151239;3391597643;111479501;
96151239;111479501;111479502;
96151239;111479502;2478900160;
96151239;2478900160;111479503;
96151239;111479503;1788784885;
96151239;1788784885;111479504;
96151239;111479504;111479505;
96151239;111479505;2478887497;
96151239;2478887497;2478887472;
96151239;2478887472;286969943;
96151239;286969943;111479506;
96151239;111479506;111479507;
210073293;2202026135;2202026133;
210073293;2202026133;2202026125;
210073297;2202026125;2202026126;
210073297;2202026126;2511572396;
210073297;2511572396;2202026135;
210073283;2202026116;2511555130;
210073283;2511555130;2511555026;
210073283;2511555026;2511555014;
210073283;2511555014;2202026122;
210073291;2202026120;2511576212;
210073291;2511576212;2511576208;
210073291;2511576208;2202026117;
210073291;2202026117;2202026111;
210073290;2202026112;2202026119;
210073290;2202026119;2511576210;
210073290;2511576210;2202026120;
210073300;2202026125;2202026122;
210073300;2202026122;2202026120;
28193999;111467287;111467467;
28193999;111467467;3391597674;
28193999;3391597674;111479493;
28193999;111479493;111479494;
28193999;111479494;111479496;
28193999;111479496;2516156959;
28193999;2516156959;122549700;
39671707;2269315823;475572179;
39671707;475572179;2257727247;
39671707;2257727247;3391597668;
39671707;3391597668;475570110;
39671707;475570110;475572180;
39671707;475572180;2268201064;
39671707;2268201064;2489436886;
39671707;2489436886;475572181;
39671707;475572181;475572176;
39671707;475572176;475572177;
39671707;475572177;2489384220;
39671707;2489384220;2257492183;
211337863;2213482387;2213482419;
211337863;2213482419;2213482412;
211337863;2213482412;129557542;
215301979;129557542;2247054930;
215301979;2247054930;2247054943;
215301979;2247054943;2247054934;
216416642;2257492183;475573790;
215331280;2247371503;4526972160;
215331280;4526972160;2247375562;
215331280;2247375562;2247375568;
215331280;2247375568;2247375569;
215331280;2247375569;2247375546;
215331285;2247375546;2247375571;
215331285;2247375571;2247375558;
215331285;2247375558;2247375555;
215331285;2247375555;137831896;
13801323;1684865542;2511003051;
13801323;2511003051;1684865541;
13801868;1684865541;2250794621;
13801868;2250794621;2641682868;
13802005;128679581;3391598596;
13802005;3391598596;2641682879;
217628815;2273284449;3391597692;
217628815;3391597692;475568776;
216159806;2255075997;2255087247;
216159806;2255087247;2255087256;
216159806;2255087256;4529953572;
216159806;4529953572;2255087253;
216159806;2255087253;2255087244;
216159806;2255087244;2255087258;
216159806;2255087258;1788784965;
216159806;1788784965;2382520663;
216159806;2382520663;2382520644;
216159806;2382520644;2382520647;
216159806;2382520647;314549177;
252518642;2585494167;1554886129;
252518642;1554886129;138218138;
252518644;138218138;3391597680;
252518644;3391597680;2511664799;
252518644;2511664799;2516423406;
252518644;2516423406;3391598593;
252518644;3391598593;128679581;
252518643;475704959;2516336571;
252518643;2516336571;475704961;
252518643;475704961;475708329;
252518643;475708329;475708330;
252518643;475708330;3391597676;
252518643;3391597676;1788784994;
252518643;1788784994;475708335;
244346541;138216828;3391598663;
244346541;3391598663;2516576228;
244346541;2516576228;2516738405;
244346541;2516738405;2516738395;
244346541;2516738395;2516738396;
244346541;2516738396;2516738389;
229818921;2383414313;2383414370;
229818921;2383414370;25632368;
233006425;343646801;2413524264;
233006425;2413524264;2413524266;
233006425;2413524266;455341191;
233006425;455341191;2413467921;
233006425;2413467921;3392711339;
233006425;3392711339;2413524265;
233006425;2413524265;2109261123;
233006425;2109261123;137831884;
233026842;2413584579;2413584640;
233026843;2413584588;2413584579;
233055818;285944799;1554886148;
233055818;1554886148;1386063710;
233055818;1386063710;1386063713;
233055818;1386063713;1386063708;
233055818;1386063708;1386063694;
233055818;1386063694;1386063702;
233055818;1386063702;1386063696;
233055818;1386063696;285945203;
233098267;2414401910;2414401915;
233238143;2415901634;2415901698;
233238143;2415901698;2415901628;
233238143;2415901628;2415901705;
233238143;2415901705;2415901632;
233238143;2415901632;2415901630;
233238143;2415901630;2415901623;
233238143;2415901623;2415901656;
233238143;2415901656;2415901666;
233238143;2415901666;2415901694;
233238143;2415901694;2415901667;
233238143;2415901667;2415901662;
233238143;2415901662;2415901672;
233232639;2415860179;2415901648;
241247623;2489384185;2268201064;
243767585;2511367932;2511367927;
243767585;2511367927;2511367987;
243767585;2511367987;2511367982;
243767585;2511367982;2511367940;
243767585;2511367940;2511368013;
243767585;2511368013;2511367985;
243767585;2511367985;2511367950;
243767585;2511367950;2511367948;
243767585;2511367948;2511367919;
243767585;2511367919;2511367914;
243767585;2511367914;2511368013;
243767583;2511367922;2511367932;
243767583;2511367932;2511367936;
243767583;2511367936;2511367917;
243767583;2511367917;2511367945;
243767583;2511367945;2511379818;
243767583;2511379818;2511367997;
243767583;2511367997;2511367894;
243767583;2511367894;2511367941;
243767583;2511367941;2511367943;
243767583;2511367943;2511367952;
243767583;2511367952;2511367925;
243767583;2511367925;2511368005;
243767583;2511368005;2511368011;
243767583;2511368011;2511368008;
243767583;2511368008;2511367890;
243767583;2511367890;2511367991;
243767583;2511367991;2511367911;
243767583;2511367911;2511367900;
243767583;2511367900;2511367905;
243767583;2511367905;2511367934;
243767583;2511367934;2511367903;
243771635;2511379852;2511379794;
243771642;2511379837;2511379802;
243771642;2511379802;2511379800;
243771642;2511379800;2511379789;
243771637;2511379796;2511379829;
243771637;2511379829;2511379849;
243771637;2511379849;2511379810;
243771639;2511379794;2511379804;
243771644;2511367997;2511379784;
243771644;2511379784;2511379804;
243771644;2511379804;2511379806;
243771645;2511379818;2511379798;
243771645;2511379798;2511379835;
243771645;2511379835;2511379837;
243771645;2511379837;2511379796;
243771645;2511379796;2511379781;
243771645;2511379781;2511379792;
243771645;2511379792;2511379852;
243806519;2511656132;3391598627;
243806519;3391598627;2511656131;
243806519;2511656131;2511656113;
243806519;2511656113;2511656125;
243806519;2511656125;2511656126;
243806519;2511656126;2511656123;
243806519;2511656123;2511656116;
243806519;2511656116;2511656130;
243806519;2511656130;2511656115;
243806519;2511656115;2511656134;
243806519;2511656134;2511656114;
243806519;2511656114;2511656119;
243806519;2511656119;2511656133;
243806519;2511656133;2511656129;
243806519;2511656129;2511656120;
243806519;2511656120;2511656127;
243806519;2511656127;2511656118;
243806519;2511656118;2511656121;
243806519;2511656121;2511656126;
243806524;2511656116;2511656129;
243806526;2511656123;2511656120;
243807211;2511664794;2511664795;
243807211;2511664795;2511664791;
243807211;2511664791;3391597684;
243807211;3391597684;3387597826;
243807211;3387597826;2511664799;
243807209;2511664797;2511664798;
243807209;2511664798;2511664792;
243807209;2511664792;2511664794;
243807208;2511664794;2511664802;
244409369;2517318964;2517318962;
244409369;2517318962;2517318967;
244409369;2517318967;2517318965;
244409369;2517318965;2517318960;
244409369;2517318960;2517207361;
244409369;2517207361;2517207368;
244409369;2517207368;2517207360;
244409369;2517207360;2517210241;
244409369;2517210241;3391598652;
244409369;3391598652;3391598651;
244409369;3391598651;2516576114;
244409369;2516576114;2231614302;
244409369;2231614302;3391598649;
244409369;3391598649;2231614310;
244409369;2231614310;2516723639;
244409369;2516723639;2231614258;
244409369;2231614258;2516576104;
244409369;2516576104;2516576320;
244457584;2517721522;2517721541;
244457584;2517721541;2517721534;
244457584;2517721534;2517721545;
244457584;2517721545;2517721527;
244457584;2517721527;2518714381;
244457584;2518714381;2518714292;
244457584;2518714292;2517721531;
244457584;2517721531;2517721524;
244457584;2517721524;2517721544;
244457584;2517721544;2517721550;
244457584;2517721550;2517957940;
244457584;2517957940;2231614317;
244457584;2231614317;2517721506;
244457584;2517721506;2517721523;
244457584;2517721523;2517721512;
244457584;2517721512;2517721511;
244457584;2517721511;2517721510;
244457584;2517721510;2517721529;
244457584;2517721529;2518858219;
244457584;2518858219;2517721532;
244457584;2517721532;2517721516;
244457584;2517721516;2517721539;
244457584;2517721539;2517721538;
244457584;2517721538;2517721519;
244457584;2517721519;2517721543;
244457584;2517721543;2517721526;
244457584;2517721526;2517721515;
244457584;2517721515;2517721517;
244457584;2517721517;2517721546;
244457584;2517721546;3391598638;
244457584;3391598638;2517721547;
244457584;2517721547;2517721537;
244457584;2517721537;2517721553;
244457584;2517721553;3391598648;
244457584;3391598648;2231614302;
244457582;2517857274;2517857300;
244457582;2517857300;2517857290;
244457582;2517857290;2517857282;
244457582;2517857282;2517857279;
244457582;2517857279;2517857283;
244457582;2517857283;2517857273;
244457582;2517857273;2517857281;
244457582;2517857281;2517857266;
244457582;2517857266;2517857265;
244457582;2517857265;2517857257;
244457582;2517857257;2517857291;
244457582;2517857291;2517721513;
244457582;2517721513;2517721520;
244457582;2517721520;2517857275;
244457582;2517857275;2517721518;
244457582;2517721518;2517721528;
244457582;2517721528;2518742916;
244457582;2518742916;2517721504;
244457582;2517721504;2517721548;
244457582;2517721548;2517721549;
244457582;2517721549;2517721503;
